property_id,check_in_date,room_category,successful_bookings,capacity,occupancy_rate,ADR,RevPAR,date,week no,adr_wow_change %,revpar_wow_change %,Realisation %,Realisation WoW change %,realisation_wow_change %,sellable_rooms,DSRN,DSRN WoW change %
17563,2022-07-03,RT2,43,44,0.98,13310.7,13008.18,2022-07-03,W 28,40.76,43.3,0.98,15.0,1.8,0.43,18.49,15.56
17562,2022-07-03,RT2,17,30,0.57,13310.7,7542.73,2022-07-03,W 28,40.76,45.03,0.57,15.0,3.03,0.17,2.89,0.0
18558,2022-07-03,RT2,21,30,0.7,13310.7,9317.49,2022-07-03,W 28,40.76,34.37,0.7,15.0,-4.55,0.21,4.41,-16.64
17564,2022-07-03,RT2,23,40,0.57,13310.7,7653.65,2022-07-03,W 28,40.76,43.89,0.57,15.0,2.22,0.23,5.29,-27.43
18561,2022-07-03,RT2,35,40,0.88,13310.7,11646.86,2022-07-03,W 28,40.76,45.16,0.88,15.0,3.12,0.35,12.25,-10.52
18560,2022-07-03,RT2,35,40,0.88,13310.7,11646.86,2022-07-03,W 28,40.76,31.97,0.88,15.0,-6.25,0.35,12.25,-5.48
17560,2022-07-03,RT2,31,45,0.69,13310.7,9169.59,2022-07-03,W 28,40.76,38.53,0.69,15.0,-1.59,0.31,9.61,0.0
19561,2022-07-03,RT2,35,45,0.78,13310.7,10352.77,2022-07-03,W 28,40.76,40.76,0.78,15.0,0.0,0.35,12.25,5.97
19563,2022-07-03,RT2,33,45,0.73,13310.7,9761.18,2022-07-03,W 28,-25.16,-20.41,0.73,15.0,6.33,0.33,10.89,0.0
16559,2022-07-03,RT1,28,30,0.93,9456.0,8825.6,2022-07-03,W 28,-28.96,-28.46,0.93,15.0,0.7,0.28,7.84,-6.78
19562,2022-07-03,RT3,27,29,0.93,17784.4,16557.89,2022-07-03,W 28,88.08,94.56,0.93,15.0,3.45,0.27,7.29,7.84
19561,2022-07-03,RT3,22,29,0.76,17784.4,13491.61,2022-07-03,W 28,88.08,83.44,0.76,15.0,-2.46,0.22,4.84,21.0
18562,2022-07-03,RT3,27,29,0.93,17784.4,16557.89,2022-07-03,W 28,88.08,101.64,0.93,15.0,7.21,0.27,7.29,7.84
17558,2022-07-03,RT3,20,27,0.74,17784.4,13173.63,2022-07-03,W 28,88.08,76.47,0.74,15.0,-6.17,0.2,4.0,10.8
17562,2022-07-03,RT3,15,27,0.56,17784.4,9880.22,2022-07-03,W 28,88.08,89.98,0.56,15.0,1.01,0.15,2.25,-22.15
19559,2022-07-03,RT3,20,27,0.74,17784.4,13173.63,2022-07-03,W 28,88.08,96.68,0.74,15.0,4.58,0.2,4.0,-9.3
16559,2022-07-03,RT3,29,32,0.91,17784.4,16117.11,2022-07-03,W 28,33.61,30.64,0.91,15.0,-2.22,0.29,8.41,7.27
16558,2022-07-03,RT3,7,8,0.88,17784.4,15561.35,2022-07-03,W 28,88.08,95.42,0.88,15.0,3.91,0.07,0.49,-23.44
17560,2022-07-03,RT3,19,25,0.76,17784.4,13516.14,2022-07-03,W 28,88.08,104.2,0.76,15.0,8.57,0.19,3.61,0.0
18561,2022-07-03,RT3,23,25,0.92,17784.4,16361.64,2022-07-03,W 28,88.08,103.93,0.92,15.0,8.43,0.23,5.29,9.3
16561,2022-07-03,RT3,19,21,0.9,17784.4,16090.64,2022-07-03,W 28,88.08,91.43,0.9,15.0,1.79,0.19,3.61,11.42
16563,2022-07-03,RT3,18,20,0.9,17784.4,16005.96,2022-07-03,W 28,88.08,73.5,0.9,15.0,-7.75,0.18,3.24,0.0
17561,2022-07-03,RT3,16,19,0.84,17784.4,14976.33,2022-07-03,W 28,88.08,79.04,0.84,15.0,-4.81,0.16,2.56,-11.42
18558,2022-07-03,RT3,20,26,0.77,17784.4,13680.3,2022-07-03,W 28,88.08,97.28,0.77,15.0,4.9,0.2,4.0,10.8
18560,2022-07-03,RT3,21,24,0.88,17784.4,15561.35,2022-07-03,W 28,88.08,76.32,0.88,15.0,-6.25,0.21,4.41,-16.64
18563,2022-07-03,RT3,16,23,0.7,17784.4,12371.75,2022-07-03,W 28,88.08,85.92,0.7,15.0,-1.14,0.16,2.56,-20.99
19560,2022-07-03,RT3,18,19,0.95,17784.4,16848.37,2022-07-03,W 28,88.08,110.57,0.95,15.0,11.96,0.18,3.24,12.11
17559,2022-07-03,RT3,15,16,0.94,17784.4,16672.87,2022-07-03,W 28,88.08,88.08,0.94,15.0,0.0,0.15,2.25,0.0
17563,2022-07-03,RT3,15,16,0.94,17784.4,16672.87,2022-07-03,W 28,88.08,83.67,0.94,15.0,-2.34,0.15,2.25,0.0
17564,2022-07-03,RT3,15,24,0.62,17784.4,11115.25,2022-07-03,W 28,88.08,108.97,0.62,15.0,11.11,0.15,2.25,-12.11
16560,2022-07-03,RT3,14,20,0.7,17784.4,12449.08,2022-07-03,W 28,88.08,79.05,0.7,15.0,-4.8,0.14,1.96,0.0
16562,2022-07-03,RT3,14,18,0.78,17784.4,13832.31,2022-07-03,W 28,88.08,97.16,0.78,15.0,4.83,0.14,1.96,15.98
18559,2022-07-03,RT3,14,23,0.61,17784.4,10825.28,2022-07-03,W 28,88.08,92.33,0.61,15.0,2.26,0.14,1.96,0.0
19558,2022-07-03,RT3,11,21,0.52,17784.4,9315.64,2022-07-03,W 28,88.08,64.19,0.52,15.0,-12.7,0.11,1.21,-15.97
19559,2022-07-03,RT4,2,3,0.67,27465.75,18310.5,2022-07-03,W 28,190.46,173.37,0.67,15.0,-5.88,0.02,0.04,0.0
16562,2022-07-03,RT4,4,6,0.67,27465.75,18310.5,2022-07-03,W 28,190.46,160.99,0.67,15.0,-10.14,0.04,0.16,-36.0
17562,2022-07-03,RT4,4,6,0.67,27465.75,18310.5,2022-07-03,W 28,190.46,252.07,0.67,15.0,21.21,0.04,0.16,0.0
19563,2022-07-03,RT4,4,6,0.67,27465.75,18310.5,2022-07-03,W 28,54.44,49.29,0.67,15.0,-3.33,0.04,0.16,-36.0
17561,2022-07-03,RT4,4,4,1.0,27465.75,27465.75,2022-07-03,W 28,190.46,228.34,1.0,15.0,13.04,0.04,0.16,0.0
16560,2022-07-03,RT4,5,7,0.71,27465.75,19618.39,2022-07-03,W 28,190.46,182.16,0.71,15.0,-2.86,0.05,0.25,0.0
17558,2022-07-03,RT4,5,6,0.83,27465.75,22888.13,2022-07-03,W 28,190.46,206.6,0.83,15.0,5.56,0.05,0.25,56.25
19558,2022-07-03,RT4,5,7,0.71,27465.75,19618.39,2022-07-03,W 28,190.46,245.78,0.71,15.0,19.05,0.05,0.25,56.25
19561,2022-07-03,RT4,5,7,0.71,27465.75,19618.39,2022-07-03,W 28,190.46,166.75,0.71,15.0,-8.16,0.05,0.25,0.0
16561,2022-07-03,RT4,9,10,0.9,27465.75,24719.18,2022-07-03,W 28,190.46,194.09,0.9,15.0,1.25,0.09,0.81,0.0
17560,2022-07-03,RT4,10,13,0.77,27465.75,21127.5,2022-07-03,W 28,190.46,219.19,0.77,15.0,9.89,0.1,1.0,23.46
18561,2022-07-03,RT4,8,9,0.89,27465.75,24414.0,2022-07-03,W 28,190.46,204.29,0.89,15.0,4.76,0.08,0.64,0.0
17564,2022-07-03,RT4,9,17,0.53,27465.75,14540.69,2022-07-03,W 28,190.46,173.37,0.53,15.0,-5.88,0.09,0.81,-33.06
18560,2022-07-03,RT4,13,15,0.87,27465.75,23803.65,2022-07-03,W 28,190.46,169.71,0.87,15.0,-7.14,0.13,1.69,0.0
19560,2022-07-03,RT4,15,16,0.94,27465.75,25749.14,2022-07-03,W 28,190.46,221.81,0.94,15.0,10.8,0.15,2.25,14.8
18559,2022-07-03,RT4,10,19,0.53,27465.75,14455.66,2022-07-03,W 28,190.46,156.83,0.53,15.0,-11.58,0.1,1.0,-30.56
17563,2022-07-03,RT4,18,19,0.95,27465.75,26020.19,2022-07-03,W 28,190.46,186.64,0.95,15.0,-1.32,0.18,3.24,-10.25
19562,2022-07-03,RT4,13,14,0.93,27465.75,25503.91,2022-07-03,W 28,190.46,199.68,0.93,15.0,3.17,0.13,1.69,0.0
17559,2022-07-03,RT4,12,14,0.86,27465.75,23542.07,2022-07-03,W 28,190.46,165.56,0.86,15.0,-8.57,0.12,1.44,0.0
18558,2022-07-03,RT4,13,20,0.65,27465.75,17852.74,2022-07-03,W 28,190.46,157.45,0.65,15.0,-11.36,0.13,1.69,-13.78
18562,2022-07-03,RT4,19,20,0.95,27465.75,26092.46,2022-07-03,W 28,190.46,217.74,0.95,15.0,9.39,0.19,3.61,0.0
18563,2022-07-03,RT4,13,18,0.72,27465.75,19836.38,2022-07-03,W 28,190.46,198.1,0.72,15.0,2.63,0.13,1.69,-13.78
16563,2022-07-03,RT4,15,18,0.83,27465.75,22888.13,2022-07-03,W 28,190.46,148.1,0.83,15.0,-14.58,0.15,2.25,-12.11
16559,2022-07-03,RT4,16,18,0.89,27465.75,24414.0,2022-07-03,W 28,106.34,97.9,0.89,15.0,-4.09,0.16,2.56,0.0
16558,2022-07-03,RT4,3,3,1.0,27465.75,27465.75,2022-07-03,W 28,190.46,244.92,1.0,15.0,18.75,0.03,0.09,0.0
16559,2022-07-04,RT1,19,30,0.63,9456.0,5988.8,2022-07-04,W 28,-28.96,-51.46,0.63,15.0,-31.67,0.19,3.61,-57.07
18560,2022-07-04,RT1,17,30,0.57,9456.0,5358.4,2022-07-04,W 28,0.0,-39.29,0.57,15.0,-39.29,0.17,2.89,-63.14
19562,2022-07-04,RT1,15,30,0.5,9456.0,4728.0,2022-07-04,W 28,0.0,-44.44,0.5,15.0,-44.44,0.15,2.25,-69.14
19563,2022-07-04,RT1,17,30,0.57,9456.0,5358.4,2022-07-04,W 28,-46.83,-56.31,0.57,15.0,-17.83,0.17,2.89,-40.29
17558,2022-07-04,RT1,11,19,0.58,9456.0,5474.52,2022-07-04,W 28,0.0,-26.67,0.58,15.0,-26.67,0.11,1.21,-46.22
16558,2022-07-04,RT1,14,19,0.74,9456.0,6967.58,2022-07-04,W 28,0.0,-12.5,0.74,15.0,-12.5,0.14,1.96,-23.44
17560,2022-07-04,RT1,19,40,0.48,9456.0,4491.6,2022-07-04,W 28,0.0,-32.14,0.48,15.0,-32.14,0.19,3.61,-53.95
19558,2022-07-04,RT1,17,40,0.42,9456.0,4018.8,2022-07-04,W 28,0.0,-29.17,0.42,15.0,-29.17,0.17,2.89,-49.83
19560,2022-07-04,RT1,17,26,0.65,9456.0,6182.77,2022-07-04,W 28,0.0,-22.73,0.65,15.0,-22.73,0.17,2.89,-40.29
17561,2022-07-04,RT1,14,26,0.54,9456.0,5091.69,2022-07-04,W 28,0.0,-39.13,0.54,15.0,-39.13,0.14,1.96,-62.95
16560,2022-07-04,RT1,19,34,0.56,9456.0,5284.23,2022-07-04,W 28,0.0,-24.0,0.56,15.0,-24.0,0.19,3.61,-42.24
16561,2022-07-04,RT1,13,18,0.72,9456.0,6829.33,2022-07-04,W 28,0.0,-18.75,0.72,15.0,-18.75,0.13,1.69,-33.98
16562,2022-07-04,RT1,15,31,0.48,9456.0,4575.48,2022-07-04,W 28,0.0,-34.78,0.48,15.0,-34.78,0.15,2.25,-57.47
16563,2022-07-04,RT1,25,41,0.61,9456.0,5765.85,2022-07-04,W 28,0.0,-37.5,0.61,15.0,-37.5,0.25,6.25,-60.94
17559,2022-07-04,RT1,20,32,0.62,9456.0,5910.0,2022-07-04,W 28,0.0,-33.33,0.62,15.0,-33.33,0.2,4.0,-55.56
17562,2022-07-04,RT1,7,20,0.35,9456.0,3309.6,2022-07-04,W 28,0.0,-36.36,0.35,15.0,-36.36,0.07,0.49,-59.5
17563,2022-07-04,RT1,18,25,0.72,9456.0,6808.32,2022-07-04,W 28,0.0,-25.0,0.72,15.0,-25.0,0.18,3.24,-43.75
18558,2022-07-04,RT1,7,15,0.47,9456.0,4412.8,2022-07-04,W 28,0.0,-36.36,0.47,15.0,-36.36,0.07,0.49,-59.5
18559,2022-07-04,RT1,17,42,0.4,9456.0,3827.43,2022-07-04,W 28,0.0,-32.0,0.4,15.0,-32.0,0.17,2.89,-53.76
18561,2022-07-04,RT1,20,33,0.61,9456.0,5730.91,2022-07-04,W 28,0.0,-28.57,0.61,15.0,-28.57,0.2,4.0,-48.98
18562,2022-07-04,RT1,22,38,0.58,9456.0,5474.52,2022-07-04,W 28,0.0,-33.33,0.58,15.0,-33.33,0.22,4.84,-55.56
18563,2022-07-04,RT1,15,27,0.56,9456.0,5253.33,2022-07-04,W 28,0.0,-21.05,0.56,15.0,-21.05,0.15,2.25,-37.67
19559,2022-07-04,RT1,11,24,0.46,9456.0,4334.0,2022-07-04,W 28,0.0,-35.29,0.46,15.0,-35.29,0.11,1.21,-58.13
19561,2022-07-04,RT1,19,36,0.53,9456.0,4990.66,2022-07-04,W 28,0.0,-32.14,0.53,15.0,-32.14,0.19,3.61,-53.95
17564,2022-07-04,RT1,6,16,0.38,9456.0,3546.0,2022-07-04,W 28,0.0,-33.33,0.38,15.0,-33.33,0.06,0.36,-55.56
19562,2022-07-04,RT2,14,23,0.61,13310.7,8102.16,2022-07-04,W 28,40.76,-4.8,0.61,15.0,-32.37,0.14,1.96,-51.0
18563,2022-07-04,RT2,15,29,0.52,13310.7,6884.84,2022-07-04,W 28,40.76,3.47,0.52,15.0,-26.5,0.15,2.25,-48.98
17561,2022-07-04,RT2,23,36,0.64,13310.7,8504.06,2022-07-04,W 28,40.76,1.66,0.64,15.0,-27.78,0.23,5.29,-44.95
17558,2022-07-04,RT2,26,50,0.52,13310.7,6921.56,2022-07-04,W 28,40.76,-7.28,0.52,15.0,-34.13,0.26,6.76,-41.52
16562,2022-07-04,RT2,20,43,0.47,13310.7,6191.02,2022-07-04,W 28,40.76,-11.76,0.47,15.0,-37.31,0.2,4.0,-58.38
16561,2022-07-04,RT2,14,24,0.58,13310.7,7764.57,2022-07-04,W 28,40.76,-7.62,0.58,15.0,-34.37,0.14,1.96,-51.0
16558,2022-07-04,RT2,12,22,0.55,13310.7,7260.38,2022-07-04,W 28,40.76,-8.82,0.55,15.0,-35.23,0.12,1.44,-67.35
19560,2022-07-04,RT2,22,38,0.58,13310.7,7706.19,2022-07-04,W 28,40.76,-3.69,0.58,15.0,-31.58,0.22,4.84,-52.73
16563,2022-07-04,RT2,23,38,0.61,13310.7,8056.48,2022-07-04,W 28,40.76,-12.67,0.61,15.0,-37.96,0.23,5.29,-54.24
16559,2022-07-04,RT2,28,41,0.68,13310.7,9090.23,2022-07-04,W 28,0.0,-26.32,0.68,15.0,-26.32,0.28,7.84,-45.71
19559,2022-07-04,RT2,21,41,0.51,13310.7,6817.68,2022-07-04,W 28,40.76,1.79,0.51,15.0,-27.69,0.21,4.41,-54.11
19558,2022-07-04,RT2,17,39,0.44,13310.7,5802.1,2022-07-04,W 28,40.76,2.26,0.44,15.0,-27.35,0.17,2.89,-57.25
17559,2022-07-04,RT2,28,39,0.72,13310.7,9556.4,2022-07-04,W 28,40.76,7.8,0.72,15.0,-23.42,0.28,7.84,-39.51
16560,2022-07-04,RT2,19,34,0.56,13310.7,7438.33,2022-07-04,W 28,40.76,6.98,0.56,15.0,-24.0,0.19,3.61,-46.6
18562,2022-07-04,RT2,24,34,0.71,13310.7,9395.79,2022-07-04,W 28,40.76,14.42,0.71,15.0,-18.72,0.24,5.76,-40.06
18559,2022-07-04,RT2,17,44,0.39,13310.7,5142.77,2022-07-04,W 28,40.76,-8.63,0.39,15.0,-35.09,0.17,2.89,-65.64
17563,2022-07-04,RT2,31,44,0.7,13310.7,9377.99,2022-07-04,W 28,40.76,3.31,0.7,15.0,-26.61,0.31,9.61,-39.94
17562,2022-07-04,RT2,12,30,0.4,13310.7,5324.28,2022-07-04,W 28,40.76,2.37,0.4,15.0,-27.27,0.12,1.44,-50.17
18558,2022-07-04,RT2,14,30,0.47,13310.7,6211.66,2022-07-04,W 28,40.76,-10.42,0.47,15.0,-36.36,0.14,1.96,-62.95
17564,2022-07-04,RT2,19,40,0.48,13310.7,6322.58,2022-07-04,W 28,40.76,18.87,0.48,15.0,-15.56,0.19,3.61,-50.48
18561,2022-07-04,RT2,24,40,0.6,13310.7,7986.42,2022-07-04,W 28,40.76,-0.46,0.6,15.0,-29.29,0.24,5.76,-57.93
18560,2022-07-04,RT2,23,40,0.57,13310.7,7653.65,2022-07-04,W 28,40.76,-13.28,0.57,15.0,-38.39,0.23,5.29,-59.18
17560,2022-07-04,RT2,21,45,0.47,13310.7,6211.66,2022-07-04,W 28,40.76,-6.16,0.47,15.0,-33.33,0.21,4.41,-54.11
19561,2022-07-04,RT2,22,45,0.49,13310.7,6507.45,2022-07-04,W 28,40.76,-11.52,0.49,15.0,-37.14,0.22,4.84,-58.13
19563,2022-07-04,RT2,23,45,0.51,13310.7,6803.25,2022-07-04,W 28,-25.16,-44.53,0.51,15.0,-25.89,0.23,5.29,-51.42
19563,2022-07-04,RT3,14,29,0.48,17784.4,8585.57,2022-07-04,W 28,0.0,-30.0,0.48,15.0,-30.0,0.14,1.96,-51.0
19562,2022-07-04,RT3,18,29,0.62,17784.4,11038.59,2022-07-04,W 28,88.08,29.71,0.62,15.0,-31.03,0.18,3.24,-52.07
19561,2022-07-04,RT3,14,29,0.48,17784.4,8585.57,2022-07-04,W 28,88.08,16.74,0.48,15.0,-37.93,0.14,1.96,-51.0
18562,2022-07-04,RT3,17,29,0.59,17784.4,10425.34,2022-07-04,W 28,88.08,26.96,0.59,15.0,-32.5,0.17,2.89,-57.25
17558,2022-07-04,RT3,14,27,0.52,17784.4,9221.54,2022-07-04,W 28,88.08,23.53,0.52,15.0,-34.32,0.14,1.96,-45.71
17562,2022-07-04,RT3,11,27,0.41,17784.4,7245.49,2022-07-04,W 28,88.08,39.31,0.41,15.0,-25.93,0.11,1.21,-58.13
19559,2022-07-04,RT3,13,27,0.48,17784.4,8562.86,2022-07-04,W 28,88.08,27.84,0.48,15.0,-32.03,0.13,1.69,-61.68
16559,2022-07-04,RT3,18,32,0.56,17784.4,10003.72,2022-07-04,W 28,33.61,-18.91,0.56,15.0,-39.31,0.18,3.24,-58.67
16558,2022-07-04,RT3,5,8,0.62,17784.4,11115.25,2022-07-04,W 28,88.08,39.59,0.62,15.0,-25.78,0.05,0.25,-60.94
18561,2022-07-04,RT3,17,25,0.68,17784.4,12093.39,2022-07-04,W 28,88.08,50.73,0.68,15.0,-19.86,0.17,2.89,-40.29
19558,2022-07-04,RT3,8,21,0.38,17784.4,6775.01,2022-07-04,W 28,88.08,19.41,0.38,15.0,-36.51,0.08,0.64,-55.56
16561,2022-07-04,RT3,13,21,0.62,17784.4,11009.39,2022-07-04,W 28,88.08,30.98,0.62,15.0,-30.36,0.13,1.69,-47.84
17560,2022-07-04,RT3,14,25,0.56,17784.4,9959.26,2022-07-04,W 28,88.08,50.46,0.56,15.0,-20.0,0.14,1.96,-45.71
18558,2022-07-04,RT3,14,26,0.54,17784.4,9576.21,2022-07-04,W 28,88.08,38.1,0.54,15.0,-26.57,0.14,1.96,-45.71
18560,2022-07-04,RT3,14,24,0.58,17784.4,10374.23,2022-07-04,W 28,88.08,17.55,0.58,15.0,-37.5,0.14,1.96,-62.95
16562,2022-07-04,RT3,9,18,0.5,17784.4,8892.2,2022-07-04,W 28,88.08,26.75,0.5,15.0,-32.61,0.09,0.81,-52.07
17563,2022-07-04,RT3,9,16,0.56,17784.4,10003.72,2022-07-04,W 28,88.08,10.2,0.56,15.0,-41.41,0.09,0.81,-64.0
17564,2022-07-04,RT3,9,24,0.38,17784.4,6669.15,2022-07-04,W 28,88.08,25.38,0.38,15.0,-33.33,0.09,0.81,-68.36
17559,2022-07-04,RT3,10,16,0.62,17784.4,11115.25,2022-07-04,W 28,88.08,25.38,0.62,15.0,-33.33,0.1,1.0,-55.56
18563,2022-07-04,RT3,10,23,0.43,17784.4,7732.35,2022-07-04,W 28,88.08,16.2,0.43,15.0,-38.22,0.1,1.0,-69.14
16560,2022-07-04,RT3,11,20,0.55,17784.4,9781.42,2022-07-04,W 28,88.08,40.68,0.55,15.0,-25.2,0.11,1.21,-38.27
16563,2022-07-04,RT3,11,20,0.55,17784.4,9781.42,2022-07-04,W 28,88.08,6.03,0.55,15.0,-43.62,0.11,1.21,-62.65
17561,2022-07-04,RT3,11,19,0.58,17784.4,10296.23,2022-07-04,W 28,88.08,23.09,0.58,15.0,-34.55,0.11,1.21,-58.13
18559,2022-07-04,RT3,11,23,0.48,17784.4,8505.58,2022-07-04,W 28,88.08,51.11,0.48,15.0,-19.65,0.11,1.21,-38.27
19560,2022-07-04,RT3,11,19,0.58,17784.4,10296.23,2022-07-04,W 28,88.08,28.68,0.58,15.0,-31.58,0.11,1.21,-58.13
19559,2022-07-04,RT4,2,3,0.67,27465.75,18310.5,2022-07-04,W 28,190.46,173.37,0.67,15.0,-5.88,0.02,0.04,0.0
16558,2022-07-04,RT4,2,3,0.67,27465.75,18310.5,2022-07-04,W 28,190.46,129.95,0.67,15.0,-20.83,0.02,0.04,-55.56
16562,2022-07-04,RT4,4,6,0.67,27465.75,18310.5,2022-07-04,W 28,190.46,160.99,0.67,15.0,-10.14,0.04,0.16,-36.0
19563,2022-07-04,RT4,4,6,0.67,27465.75,18310.5,2022-07-04,W 28,54.44,49.29,0.67,15.0,-3.33,0.04,0.16,-36.0
18561,2022-07-04,RT4,4,9,0.44,27465.75,12207.0,2022-07-04,W 28,190.46,52.14,0.44,15.0,-47.62,0.04,0.16,-75.0
16561,2022-07-04,RT4,6,10,0.6,27465.75,16479.45,2022-07-04,W 28,190.46,96.06,0.6,15.0,-32.5,0.06,0.36,-55.56
17560,2022-07-04,RT4,7,13,0.54,27465.75,14789.25,2022-07-04,W 28,190.46,123.43,0.54,15.0,-23.08,0.07,0.49,-39.51
17564,2022-07-04,RT4,8,17,0.47,27465.75,12925.06,2022-07-04,W 28,190.46,143.0,0.47,15.0,-16.34,0.08,0.64,-47.11
18560,2022-07-04,RT4,11,15,0.73,27465.75,20141.55,2022-07-04,W 28,190.46,128.22,0.73,15.0,-21.43,0.11,1.21,-28.4
19560,2022-07-04,RT4,10,16,0.62,27465.75,17166.09,2022-07-04,W 28,190.46,114.54,0.62,15.0,-26.14,0.1,1.0,-48.98
18559,2022-07-04,RT4,8,19,0.42,27465.75,11564.53,2022-07-04,W 28,190.46,105.46,0.42,15.0,-29.26,0.08,0.64,-55.56
17563,2022-07-04,RT4,10,19,0.53,27465.75,14455.66,2022-07-04,W 28,190.46,59.24,0.53,15.0,-45.18,0.1,1.0,-72.3
19562,2022-07-04,RT4,10,14,0.71,27465.75,19618.39,2022-07-04,W 28,190.46,130.52,0.71,15.0,-20.63,0.1,1.0,-40.83
17559,2022-07-04,RT4,8,14,0.57,27465.75,15694.72,2022-07-04,W 28,190.46,77.04,0.57,15.0,-39.05,0.08,0.64,-55.56
18558,2022-07-04,RT4,10,20,0.5,27465.75,13732.88,2022-07-04,W 28,190.46,98.04,0.5,15.0,-31.82,0.1,1.0,-48.98
18562,2022-07-04,RT4,14,20,0.7,27465.75,19226.03,2022-07-04,W 28,190.46,134.13,0.7,15.0,-19.39,0.14,1.96,-45.71
18563,2022-07-04,RT4,10,18,0.56,27465.75,15258.75,2022-07-04,W 28,190.46,129.31,0.56,15.0,-21.05,0.1,1.0,-48.98
16563,2022-07-04,RT4,12,18,0.67,27465.75,18310.5,2022-07-04,W 28,190.46,98.48,0.67,15.0,-31.67,0.12,1.44,-43.75
16559,2022-07-04,RT4,11,18,0.61,27465.75,16784.63,2022-07-04,W 28,106.34,36.05,0.61,15.0,-34.06,0.11,1.21,-52.73
17558,2022-07-04,RT4,3,6,0.5,27465.75,13732.88,2022-07-04,W 28,190.46,83.96,0.5,15.0,-36.67,0.03,0.09,-43.75
17562,2022-07-04,RT4,3,6,0.5,27465.75,13732.88,2022-07-04,W 28,190.46,164.05,0.5,15.0,-9.09,0.03,0.09,-43.75
16560,2022-07-04,RT4,3,7,0.43,27465.75,11771.04,2022-07-04,W 28,190.46,69.3,0.43,15.0,-41.71,0.03,0.09,-64.0
19558,2022-07-04,RT4,3,7,0.43,27465.75,11771.04,2022-07-04,W 28,190.46,107.47,0.43,15.0,-28.57,0.03,0.09,-43.75
19561,2022-07-04,RT4,3,7,0.43,27465.75,11771.04,2022-07-04,W 28,190.46,60.05,0.43,15.0,-44.9,0.03,0.09,-64.0
17561,2022-07-04,RT4,3,4,0.75,27465.75,20599.31,2022-07-04,W 28,190.46,146.26,0.75,15.0,-15.22,0.03,0.09,-43.75
16559,2022-07-05,RT1,18,30,0.6,9456.0,5673.6,2022-07-05,W 28,-28.96,-54.01,0.6,15.0,-35.26,0.18,3.24,-61.47
18560,2022-07-05,RT1,20,30,0.67,9456.0,6304.0,2022-07-05,W 28,0.0,-28.57,0.67,15.0,-28.57,0.2,4.0,-48.98
19562,2022-07-05,RT1,18,30,0.6,9456.0,5673.6,2022-07-05,W 28,0.0,-33.33,0.6,15.0,-33.33,0.18,3.24,-55.56
19563,2022-07-05,RT1,14,30,0.47,9456.0,4412.8,2022-07-05,W 28,-46.83,-64.02,0.47,15.0,-32.33,0.14,1.96,-59.5
17558,2022-07-05,RT1,9,19,0.47,9456.0,4479.16,2022-07-05,W 28,0.0,-40.0,0.47,15.0,-40.0,0.09,0.81,-64.0
16558,2022-07-05,RT1,13,19,0.68,9456.0,6469.89,2022-07-05,W 28,0.0,-18.75,0.68,15.0,-18.75,0.13,1.69,-33.98
17560,2022-07-05,RT1,21,40,0.52,9456.0,4964.4,2022-07-05,W 28,0.0,-25.0,0.52,15.0,-25.0,0.21,4.41,-43.75
19558,2022-07-05,RT1,18,40,0.45,9456.0,4255.2,2022-07-05,W 28,0.0,-25.0,0.45,15.0,-25.0,0.18,3.24,-43.75
19560,2022-07-05,RT1,15,26,0.58,9456.0,5455.38,2022-07-05,W 28,0.0,-31.82,0.58,15.0,-31.82,0.15,2.25,-53.51
17561,2022-07-05,RT1,16,26,0.62,9456.0,5819.07,2022-07-05,W 28,0.0,-30.43,0.62,15.0,-30.43,0.16,2.56,-51.61
16560,2022-07-05,RT1,17,34,0.5,9456.0,4728.0,2022-07-05,W 28,0.0,-32.0,0.5,15.0,-32.0,0.17,2.89,-53.76
16561,2022-07-05,RT1,12,18,0.67,9456.0,6304.0,2022-07-05,W 28,0.0,-25.0,0.67,15.0,-25.0,0.12,1.44,-43.75
16562,2022-07-05,RT1,16,31,0.52,9456.0,4880.51,2022-07-05,W 28,0.0,-30.43,0.52,15.0,-30.43,0.16,2.56,-51.61
16563,2022-07-05,RT1,28,41,0.68,9456.0,6457.75,2022-07-05,W 28,0.0,-30.0,0.68,15.0,-30.0,0.28,7.84,-51.0
17559,2022-07-05,RT1,20,32,0.62,9456.0,5910.0,2022-07-05,W 28,0.0,-33.33,0.62,15.0,-33.33,0.2,4.0,-55.56
17562,2022-07-05,RT1,9,20,0.45,9456.0,4255.2,2022-07-05,W 28,0.0,-18.18,0.45,15.0,-18.18,0.09,0.81,-33.06
17563,2022-07-05,RT1,16,25,0.64,9456.0,6051.84,2022-07-05,W 28,0.0,-33.33,0.64,15.0,-33.33,0.16,2.56,-55.56
18558,2022-07-05,RT1,8,15,0.53,9456.0,5043.2,2022-07-05,W 28,0.0,-27.27,0.53,15.0,-27.27,0.08,0.64,-47.11
18559,2022-07-05,RT1,16,42,0.38,9456.0,3602.28,2022-07-05,W 28,0.0,-36.0,0.38,15.0,-36.0,0.16,2.56,-59.04
18561,2022-07-05,RT1,18,33,0.55,9456.0,5157.82,2022-07-05,W 28,0.0,-35.71,0.55,15.0,-35.71,0.18,3.24,-58.67
18562,2022-07-05,RT1,27,38,0.71,9456.0,6718.73,2022-07-05,W 28,0.0,-18.18,0.71,15.0,-18.18,0.27,7.29,-33.06
